0.990000,1.010000,0.010000
0.980002,1.019869,0.020013
0.970013,1.029720,0.030049
0.960043,1.039609,0.040112
0.950105,1.049564,0.050206
0.940216,1.059598,0.060327
0.930393,1.069717,0.070473
0.920656,1.079923,0.080638
0.911028,1.090214,0.090816
0.901533,1.100589,0.101001
0.892198,1.111046,0.111182
0.883056,1.121578,0.121350
0.874142,1.132181,0.131491
0.865496,1.142847,0.141589
0.857162,1.153567,0.151626
0.849189,1.164330,0.161582
0.841627,1.175124,0.171433
0.834531,1.185938,0.181157
0.827956,1.196756,0.190726
0.821957,1.207567,0.200116
0.816586,1.218356,0.209299
0.811895,1.229111,0.218250
0.807928,1.239818,0.226945
0.804721,1.250469,0.235363
0.802305,1.261055,0.243484
0.800696,1.271571,0.251296
0.799904,1.282014,0.258789
0.799926,1.292385,0.265961
0.800749,1.302691,0.272815
0.802352,1.312939,0.279362
0.804704,1.323141,0.285618
0.807771,1.333315,0.291606
0.811510,1.343478,0.297354
0.815877,1.353652,0.302897
0.820827,1.363857,0.308270
0.826313,1.374117,0.313514
0.832289,1.384452,0.318670
0.838712,1.394885,0.323779
0.845540,1.405431,0.328880
0.852738,1.416107,0.334009
0.860272,1.426924,0.339197
0.868115,1.437891,0.344471
0.876243,1.449012,0.349851
0.884638,1.460289,0.355352
0.893286,1.471720,0.360980
0.902178,1.483299,0.366737
0.911310,1.495021,0.372617
0.920677,1.506875,0.378610
0.930282,1.518851,0.384700
0.940125,1.530937,0.390866
0.950208,1.543121,0.397086
0.960536,1.555390,0.403333
0.971111,1.567731,0.409580
0.981933,1.580132,0.415799
0.993002,1.592582,0.421963
1.004317,1.605073,0.428047
1.015872,1.617595,0.434028
1.027663,1.630143,0.439884
1.039681,1.642712,0.445599
1.051916,1.655299,0.451158
1.064357,1.667901,0.456552
1.076993,1.680519,0.461773
1.089811,1.693153,0.466816
1.102798,1.705804,0.471678
1.115940,1.718473,0.476358
1.129226,1.731162,0.480858
1.142642,1.743871,0.485177
1.156176,1.756603,0.489316
1.169818,1.769356,0.493275
1.183558,1.782131,0.497055
1.197387,1.794927,0.500652
1.211296,1.807742,0.504067
1.225279,1.820575,0.507295
1.239328,1.833423,0.510336
1.253437,1.846285,0.513188
1.267599,1.859159,0.515851
1.281808,1.872043,0.518327
1.296056,1.884936,0.520619
1.310337,1.897836,0.522734
1.324643,1.910745,0.524679
1.338967,1.923659,0.526464
1.353300,1.936581,0.528101
1.367634,1.949507,0.529599
1.381962,1.962437,0.530971
1.396276,1.975370,0.532226
1.410569,1.988302,0.533374
1.424834,2.001230,0.534419
1.439064,2.014149,0.535366
1.453254,2.027054,0.536218
1.467398,2.039940,0.536973
1.481492,2.052799,0.537629
1.495531,2.065626,0.538185
1.509510,2.078414,0.538638
1.523425,2.091156,0.538985
1.537270,2.103846,0.539227
1.551042,2.116481,0.539367
1.564733,2.129056,0.539410
1.578340,2.141569,0.539367
1.591856,2.154017,0.539249
1.605273,2.166399,0.539072
1.618585,2.178716,0.538856
1.631786,2.190968,0.538620
1.644868,2.203155,0.538385
1.657825,2.215276,0.538170
1.670650,2.227332,0.537996
1.683338,2.239320,0.537876
1.695882,2.251238,0.537825
1.708278,2.263084,0.537852
1.720522,2.274852,0.537961
1.732610,2.286536,0.538155
1.744540,2.298131,0.538429
1.756308,2.309627,0.538778
1.767912,2.321018,0.539194
1.779350,2.332295,0.539666
1.790620,2.343449,0.540183
1.801721,2.354470,0.540732
1.812650,2.365352,0.541303
1.823406,2.376085,0.541883
1.833986,2.386662,0.542465
1.844387,2.397076,0.543040
1.854606,2.407321,0.543602
1.864642,2.417391,0.544146
1.874490,2.427281,0.544670
1.884148,2.436987,0.545172
1.893612,2.446504,0.545651
1.902880,2.455828,0.546108
1.911947,2.464958,0.546545
1.920812,2.473889,0.546961
1.929472,2.482618,0.547359
1.937923,2.491144,0.547740
1.946164,2.499463,0.548105
1.954193,2.507575,0.548455
1.962007,2.515475,0.548791
1.969606,2.523163,0.549112
1.976989,2.530637,0.549418
1.984155,2.537896,0.549710
1.991103,2.544937,0.549986
1.997834,2.551761,0.550247
2.004348,2.558366,0.550490
2.010645,2.564752,0.550715
2.016726,2.570918,0.550920
2.022594,2.576866,0.551105
2.028249,2.582594,0.551266
2.033695,2.588104,0.551403
2.038933,2.593397,0.551512
2.043967,2.598474,0.551591
2.048802,2.603335,0.551635
2.053441,2.607983,0.551639
2.057891,2.612420,0.551596
2.062158,2.616646,0.551499
2.066250,2.620665,0.551336
2.070177,2.624478,0.551096
2.073950,2.628089,0.550763
2.077583,2.631502,0.550321
2.081094,2.634723,0.549750
2.084503,2.637763,0.549031
2.087834,2.640637,0.548152
2.091117,2.643369,0.547108
2.094381,2.645996,0.545916
2.097655,2.648571,0.544623
2.100966,2.651164,0.543321
2.104329,2.653863,0.542144
2.107749,2.656768,0.541268
2.111216,2.659969,0.540874
2.114714,2.663538,0.541104
2.118229,2.667497,0.542016
2.121755,2.671822,0.543558
2.125297,2.676441,0.545579
2.128865,2.681253,0.547867
2.132474,2.686140,0.550185
2.136131,2.690990,0.552310
2.139839,2.695705,0.554062
2.143595,2.700212,0.555315
2.147390,2.704464,0.556005
2.151215,2.708442,0.556119
2.155057,2.712152,0.555692
2.158909,2.715620,0.554796
2.162760,2.718892,0.553532
