0.990000,1.010000,0.010000
0.993431,1.019986,0.019955
1.000336,1.029953,0.029840
1.008365,1.039896,0.039627
1.016984,1.049809,0.049285
1.025997,1.059686,0.058777
1.035314,1.069519,0.068064
1.044883,1.079304,0.077107
1.054671,1.089037,0.085868
1.064656,1.098714,0.094309
1.074820,1.108332,0.102391
1.085150,1.117889,0.110067
1.095633,1.127377,0.117280
1.106262,1.136792,0.123968
1.117029,1.146127,0.130068
1.127927,1.155381,0.135526
1.138949,1.164556,0.140306
1.150088,1.173662,0.144402
1.161336,1.182716,0.147837
1.172681,1.191743,0.150668
1.184114,1.200772,0.152981
1.195622,1.209837,0.154884
1.207192,1.218974,0.156497
1.218814,1.228215,0.157948
1.230476,1.237586,0.159356
1.242170,1.247110,0.160835
1.253889,1.256802,0.162482
1.265627,1.266675,0.164383
1.277381,1.276733,0.166609
1.289148,1.286982,0.169222
1.300925,1.297421,0.172272
1.312711,1.308049,0.175795
1.324504,1.318861,0.179809
1.336307,1.329849,0.184311
1.348122,1.341001,0.189275
1.359954,1.352303,0.194655
1.371807,1.363738,0.200389
1.383689,1.375287,0.206407
1.395603,1.386935,0.212637
1.407553,1.398665,0.219010
1.419542,1.410463,0.225470
1.431567,1.422319,0.231971
1.443628,1.434222,0.238476
1.455720,1.446164,0.244958
1.467842,1.458137,0.251386
1.479991,1.470132,0.257727
1.492165,1.482137,0.263937
1.504364,1.494140,0.269966
1.516588,1.506128,0.275757
1.528837,1.518090,0.281257
1.541112,1.530016,0.286423
1.553408,1.541900,0.291230
1.565723,1.553739,0.295673
1.578051,1.565533,0.299768
1.590386,1.577286,0.303548
1.602722,1.589003,0.307056
1.615053,1.600690,0.310341
1.627374,1.612352,0.313449
1.639679,1.623995,0.316423
1.651965,1.635622,0.319297
1.664230,1.647234,0.322097
1.676474,1.658833,0.324836
1.688695,1.670417,0.327517
1.700895,1.681981,0.330132
1.713074,1.693524,0.332664
1.725235,1.705038,0.335096
1.737377,1.716522,0.337412
1.749502,1.727971,0.339604
1.761606,1.739384,0.341675
1.773687,1.750762,0.343639
1.785742,1.762105,0.345517
1.797767,1.773415,0.347334
1.809759,1.784693,0.349109
1.821712,1.795936,0.350856
1.833625,1.807145,0.352586
1.845494,1.818317,0.354306
1.857314,1.829451,0.356026
1.869082,1.840547,0.357767
1.880793,1.851605,0.359554
1.892440,1.862627,0.361423
1.904017,1.873615,0.363409
1.915519,1.884569,0.365546
1.926939,1.895491,0.367858
1.938276,1.906377,0.370357
1.949524,1.917224,0.373043
1.960682,1.928027,0.375905
1.971748,1.938779,0.378924
1.982722,1.949474,0.382077
1.993601,1.960105,0.385338
2.004384,1.970664,0.388683
2.015070,1.981143,0.392086
2.025658,1.991537,0.395523
2.036145,2.001838,0.398971
2.046530,2.012039,0.402406
2.056811,2.022132,0.405807
2.066985,2.032112,0.409150
2.077051,2.041970,0.412415
2.087007,2.051700,0.415581
2.096848,2.061296,0.418632
2.106573,2.070751,0.421555
2.116179,2.080061,0.424340
2.125660,2.089219,0.426983
2.135014,2.098223,0.429486
2.144235,2.107068,0.431852
2.153321,2.115751,0.434090
2.162265,2.124269,0.436209
2.171064,2.132619,0.438217
2.179713,2.140798,0.440126
2.188209,2.148803,0.441943
2.196549,2.156632,0.443677
2.204728,2.164282,0.445339
2.212744,2.171752,0.446936
2.220593,2.179038,0.448479
2.228274,2.186140,0.449978
2.235783,2.193057,0.451445
2.243119,2.199788,0.452889
2.250281,2.206333,0.454321
2.257267,2.212691,0.455750
2.264077,2.218864,0.457184
2.270712,2.224853,0.458628
2.277171,2.230658,0.460087
2.283457,2.236281,0.461564
2.289570,2.241724,0.463059
2.295515,2.246991,0.464574
2.301295,2.252085,0.466106
2.306912,2.257010,0.467653
2.312372,2.261771,0.469214
2.317679,2.266374,0.470783
2.322839,2.270825,0.472357
2.327859,2.275130,0.473930
2.332744,2.279299,0.475499
2.337503,2.283340,0.477057
2.342146,2.287265,0.478598
2.346682,2.291085,0.480108
2.351130,2.294814,0.481554
2.355513,2.298468,0.482869
2.359865,2.302058,0.483921
2.364231,2.305592,0.484512
2.368657,2.309075,0.484411
2.373176,2.312516,0.483478
2.377795,2.315938,0.481763
2.382493,2.319379,0.479524
2.387226,2.322886,0.477162
2.391944,2.326499,0.475108
2.396604,2.330241,0.473686
2.401183,2.334107,0.473011
2.405674,2.338071,0.473014
2.410085,2.342090,0.473499
2.414432,2.346118,0.474211
2.418732,2.350112,0.474894
2.423000,2.354038,0.475339
2.427243,2.357872,0.475429
2.431455,2.361604,0.475149
2.435625,2.365236,0.474578
2.439734,2.368776,0.473847
2.443767,2.372237,0.473090
2.447711,2.375630,0.472415
2.451564,2.378967,0.471880
2.455331,2.382255,0.471490
2.459021,2.385500,0.471213
2.462645,2.388706,0.471001
2.466212,2.391876,0.470827
2.469722,2.395017,0.470705
2.473169,2.398135,0.470695
2.476544,2.401237,0.470885
2.479834,2.404330,0.471355
2.483033,2.407413,0.472149
2.486140,2.410481,0.473252
2.489163,2.413524,0.474593
2.492111,2.416530,0.476059
2.494998,2.419484,0.477532
2.497834,2.422376,0.478917
2.500621,2.425197,0.480166
2.503359,2.427946,0.481286
2.506039,2.430623,0.482318
2.508657,2.433232,0.483312
2.511208,2.435774,0.484296
2.513694,2.438251,0.485268
2.516120,2.440661,0.486195
2.518493,2.443003,0.487031
2.520818,2.445276,0.487745
2.523098,2.447484,0.488335
2.525329,2.449631,0.488834
2.527505,2.451723,0.489300
2.529622,2.453767,0.489787
2.531676,2.455767,0.490332
2.533668,2.457724,0.490937
2.535602,2.459637,0.491573
2.537483,2.461503,0.492202
2.539316,2.463321,0.492789
2.541103,2.465089,0.493322
2.542842,2.466807,0.493813
2.544531,2.468478,0.494288
2.546168,2.470103,0.494769
2.547752,2.471681,0.495261
2.549286,2.473212,0.495748
2.550774,2.474692,0.496201
2.552220,2.476121,0.496589
2.553628,2.477497,0.496898
2.554996,2.478822,0.497132
2.556325,2.480097,0.497316
2.557612,2.481328,0.497475
2.558856,2.482516,0.497630
2.560058,2.483663,0.497785
2.561220,2.484770,0.497930
2.562346,2.485839,0.498055
2.563437,2.486869,0.498152
2.564495,2.487864,0.498228
2.565519,2.488827,0.498302
2.566508,2.489760,0.498394
2.567461,2.490667,0.498519
2.568380,2.491549,0.498680
2.569266,2.492407,0.498869
2.570122,2.493240,0.499072
2.570951,2.494050,0.499279
2.571753,2.494836,0.499489
2.572530,2.495601,0.499706
2.573280,2.496345,0.499939
2.574005,2.497069,0.500191
2.574705,2.497774,0.500459
2.575383,2.498460,0.500731
2.576040,2.499125,0.500995
2.576679,2.499769,0.501241
2.577300,2.500393,0.501468
2.577903,2.500998,0.501678
2.578488,2.501584,0.501877
2.579056,2.502152,0.502070
2.579607,2.502703,0.502253
2.580142,2.503236,0.502422
2.580663,2.503752,0.502569
2.581170,2.504251,0.502694
2.581663,2.504733,0.502800
2.582143,2.505200,0.502892
2.582608,2.505653,0.502979
2.583060,2.506093,0.503063
2.583498,2.506519,0.503144
2.583923,2.506933,0.503219
2.584335,2.507334,0.503287
2.584736,2.507723,0.503348
2.585125,2.508101,0.503406
2.585501,2.508468,0.503466
2.585865,2.508825,0.503532
2.586217,2.509172,0.503604
2.586557,2.509510,0.503679
2.586887,2.509838,0.503755
2.587206,2.510156,0.503829
2.587514,2.510464,0.503902
2.587813,2.510764,0.503977
2.588101,2.511055,0.504055
2.588380,2.511338,0.504137
2.588649,2.511612,0.504220
2.588909,2.511878,0.504302
2.589161,2.512136,0.504380
2.589404,2.512385,0.504455
2.589640,2.512627,0.504527
2.589868,2.512861,0.504597
2.590088,2.513087,0.504668
2.590301,2.513307,0.504737
2.590506,2.513520,0.504803
2.590705,2.513726,0.504865
2.590898,2.513926,0.504923
2.591085,2.514119,0.504977
2.591266,2.514306,0.505030
2.591440,2.514488,0.505082
2.591609,2.514665,0.505134
2.591772,2.514836,0.505183
2.591930,2.515002,0.505231
2.592083,2.515163,0.505276
2.592231,2.515320,0.505319
2.592374,2.515472,0.505362
2.592513,2.515620,0.505405
2.592647,2.515763,0.505448
2.592776,2.515903,0.505491
2.592901,2.516039,0.505532
2.593022,2.516171,0.505572
2.593139,2.516299,0.505611
2.593252,2.516423,0.505650
2.593362,2.516544,0.505689
2.593467,2.516662,0.505728
2.593569,2.516777,0.505767
2.593668,2.516888,0.505805
2.593763,2.516996,0.505841
2.593855,2.517101,0.505877
2.593944,2.517203,0.505912
2.594029,2.517302,0.505947
2.594112,2.517398,0.505982
2.594192,2.517492,0.506016
2.594269,2.517583,0.506050
2.594343,2.517672,0.506082
2.594415,2.517758,0.506114
2.594484,2.517841,0.506145
2.594551,2.517922,0.506176
2.594615,2.518002,0.506206
2.594676,2.518078,0.506237
2.594736,2.518153,0.506266
2.594793,2.518226,0.506295
2.594848,2.518297,0.506323
2.594901,2.518365,0.506350
2.594952,2.518432,0.506378
2.595001,2.518497,0.506405
2.595048,2.518560,0.506432
2.595093,2.518622,0.506457
2.595137,2.518681,0.506483
2.595178,2.518740,0.506508
2.595218,2.518796,0.506532
2.595257,2.518851,0.506556
2.595293,2.518904,0.506580
2.595328,2.518956,0.506604
2.595361,2.519007,0.506627
2.595393,2.519056,0.506649
2.595424,2.519103,0.506671
2.595453,2.519150,0.506694
2.595481,2.519195,0.506715
2.595507,2.519239,0.506737
2.595532,2.519282,0.506759
2.595556,2.519323,0.506780
2.595579,2.519364,0.506801
2.595600,2.519403,0.506822
2.595621,2.519442,0.506842
2.595640,2.519479,0.506863
2.595658,2.519516,0.506883
2.595676,2.519551,0.506903
2.595692,2.519586,0.506923
2.595707,2.519620,0.506943
2.595722,2.519653,0.506962
2.595735,2.519685,0.506982
2.595748,2.519717,0.507001
2.595760,2.519748,0.507020
2.595771,2.519778,0.507039
2.595781,2.519807,0.507057
2.595791,2.519836,0.507076
2.595800,2.519864,0.507094
2.595808,2.519891,0.507111
