1.010000,0.990000,-0.010000
1.020009,0.980284,-0.019655
1.030030,0.971452,-0.027817
1.040058,0.964809,-0.031817
1.050088,0.962037,-0.030524
1.060114,0.963368,-0.025879
1.070129,0.967615,-0.019419
1.080135,0.973694,-0.011870
1.090134,0.980960,-0.003581
1.100137,0.989053,0.005258
1.110158,0.997763,0.014532
1.120217,1.006955,0.024158
1.130336,1.016539,0.034071
1.140540,1.026447,0.044210
1.150854,1.036626,0.054510
1.161301,1.047026,0.064893
1.171900,1.057603,0.075259
1.182667,1.068308,0.085476
1.193611,1.079091,0.095361
1.204739,1.089897,0.104677
1.216052,1.100667,0.113130
1.227548,1.111344,0.120388
1.239225,1.121876,0.126134
1.251076,1.132223,0.130125
1.263098,1.142366,0.132238
1.275282,1.152306,0.132488
1.287623,1.162075,0.130996
1.300114,1.171730,0.127951
1.312747,1.181354,0.123573
1.325516,1.191046,0.118087
1.338411,1.200915,0.111711
1.351427,1.211066,0.104661
1.364557,1.221584,0.097145
1.377793,1.232530,0.089375
1.391131,1.243934,0.081563
1.404566,1.255797,0.073915
1.418095,1.268096,0.066613
1.431719,1.280796,0.059788
1.445440,1.293856,0.053496
1.459261,1.307228,0.047695
1.473188,1.320867,0.042249
1.487226,1.334724,0.036943
1.501379,1.348753,0.031513
1.515648,1.362911,0.025687
1.530034,1.377159,0.019233
1.544531,1.391470,0.012001
1.559133,1.405826,0.003937
1.573830,1.420226,-0.004917
1.588611,1.434680,-0.014450
1.603462,1.449208,-0.024491
1.618368,1.463835,-0.034828
1.633316,1.478588,-0.045207
1.648293,1.493489,-0.055344
1.663288,1.508552,-0.064945
1.678296,1.523781,-0.073757
1.693317,1.539168,-0.081624
1.708355,1.554693,-0.088546
1.723422,1.570326,-0.094694
1.738534,1.586029,-0.100389
1.753707,1.601762,-0.106049
1.768957,1.617484,-0.112102
1.784297,1.633161,-0.118900
1.799736,1.648771,-0.126652
1.815276,1.664308,-0.135408
1.830913,1.679778,-0.145086
1.846641,1.695200,-0.155516
1.862449,1.710598,-0.166480
1.878327,1.726001,-0.177730
1.894261,1.741435,-0.189015
1.910240,1.756917,-0.200100
1.926252,1.772460,-0.210787
